method,scene_id,im_id,instance_id,gt_index,score,translation_error_mm,depth_error_mm,rotation_error_deg,center_error_px,gt_bbox_center_error_px,add_mm,pred_z_mm,gt_z_mm,translation_scale_to_mm,pred_bbox_iou,pred_mask_iou,camera_id
finetune2,3,2405,1970,0,0.17578125,834.6439679512156,830.4230363010356,0.7813215486026996,18.634251724043335,11.13767605824987,834.1909879419197,13880.06640625,13049.643369948964,1.0,0.8570791029789133,0.793158272643348,stereo_left
finetune2,1,1750,700,0,0.08984375,1472.5259416556235,1280.3395885973341,29.07893784801966,25.90754672188227,73.95761254880172,1507.3877571750565,6728.5595703125,8008.899158909834,1.0,0.5136715577454112,0.43209712672666295,front
finetune2,4,1860,1117,0,0.01953125,29219.79278399266,28206.478257010567,42.92864736911189,698.0260917954475,95.26385722515963,29196.182505668225,33388.03515625,5181.556899239432,1.0,0.20982514571190675,0.1254209751391968,stereo_right
finetune2,4,1980,1316,0,0.1875,3293.6721437779147,3293.629065455916,0.2388098910412209,5.6703626713321515,11.703700482993657,3294.447649439989,21359.404296875,18065.775231419084,1.0,0.6976931216931217,0.6687921096854239,stereo_right
finetune2,1,2170,1586,0,0.21484375,885.7801422708368,885.2942030128543,21.283466011489015,17.603646152759882,7.926831815197778,1005.5136699096469,11465.47265625,10580.178453237146,1.0,0.7719053838339863,0.620928409684724,front
finetune2,1,2170,1587,1,0.0,399417.25107374624,353941.47866139864,118.76095640517133,0.7459712053975005,0.3001258148142591,399649.62703255494,315492.6875,669434.1661613986,1.0,0.3333333333333333,0.2692307692307692,front
finetune2,3,1845,1094,0,0.25390625,721.7648722973282,712.4151962377891,2.410742691539078,33.53346022279345,40.17665427788538,725.2162856070777,9458.0009765625,8745.58578032471,1.0,0.7801412863584365,0.6645249189790555,stereo_left
finetune2,1,1810,1027,0,0.11328125,128.32715061318686,84.97864894359736,178.68051658012175,6.605843037076408,4.917117228456183,2653.925801831145,15807.2509765625,15892.229625506097,1.0,0.848297691654443,0.7784069924904592,front
finetune2,3,2350,1880,0,0.17578125,6497.680336221152,6497.188810409782,0.9748097216086387,5.805023306272978,4.944088549467638,6497.388670939091,39810.73828125,33313.54947084022,1.0,0.6899372784292337,0.6655808271770113,stereo_left
finetune2,2,2663,168,0,0.09375,64763.90749291158,64643.065441200306,100.08624472218949,4.299147473776023,4.243803894312153,64821.892749879815,108350.2421875,43707.176746299694,1.0,0.5196150999259808,0.46188850967007966,rear
finetune2,2,2663,169,1,0.0703125,114291.41331806505,103501.1107067953,116.88445418759457,0.4452430254371289,0.4959332408987766,114728.05370293568,423464.5,319963.3892932047,1.0,0.6136363636363636,0.5333333333333333,rear
finetune2,2,2983,384,0,0.0078125,49411.88144108522,47471.6711696087,58.221071537379025,5.158802880653929,5.075026263738995,49481.076936936246,169951.796875,122480.1257053913,1.0,0.7142857142857143,0.42718446601941745,rear
finetune2,2,3442,676,0,0.1015625,165415.89376673228,162430.90274667565,61.687720856619514,1.6100437074887657,1.6760559785909628,165299.55391600088,454086.40625,291655.50350332435,1.0,0.525,0.4482758620689655,rear
finetune2,3,1785,987,0,0.01171875,14064.066629416486,13644.283274869556,176.90203848155636,247.57194870208977,160.15732124067642,14598.294452138329,24040.755859375,10396.472584505444,1.0,0.4394736842105263,0.4142207887406539,stereo_left
finetune2,4,1990,1334,0,0.18359375,4232.131755108095,4227.452463672766,178.41062320553266,15.823039642982812,4.752549442915827,4945.365174473602,25700.42578125,21472.973317577234,1.0,0.6825108853410741,0.6229888161299759,stereo_right
finetune2,3,2420,7,0,0.078125,363.90261999129916,152.28643456303962,3.5193240207550973,162.0870671471174,221.3378065272601,381.03466978361524,7914.166015625,8066.45245018804,1.0,0.8825704549640818,0.6279733039134863,stereo_left
finetune2,2,1980,1311,0,0.03125,457149.6269020338,434698.964747938,171.95057536443773,0.5053055420688651,0.4812791335701853,456916.0531715003,1180639.0,745940.035252062,1.0,0.0,0.0,rear
finetune2,3,2150,1561,0,0.1640625,1622.1425933299809,1615.970278111352,10.86579780570803,32.547994302804106,20.80176818140363,1637.7453137947432,20997.58984375,19381.619565638648,1.0,0.7385048223165807,0.6347397552204348,stereo_left
finetune2,2,1630,2,0,0.01953125,203816.1814119273,157515.51690370333,113.50805418343096,10.299455762286376,10.868341316190598,204073.2927930282,125865.515625,283381.03252870333,1.0,0.1330049261083744,0.03745318352059925,rear
finetune2,4,2190,1624,0,0.12109375,1490.4878738969746,1468.5474568435002,10.465117585245716,76.25499692308254,42.09745893928418,1499.9290313491897,14952.51953125,13483.9720744065,1.0,0.6971832358674463,0.5993568595856398,stereo_right
finetune2,1,1940,1249,0,0.21484375,2625.5944425455136,2624.8230140138003,1.2294360577546048,3.932421848819756,4.514491433416027,2624.6624877060503,17556.34765625,14931.5246422362,1.0,0.6918156470395276,0.6721149083704805,front
finetune2,1,1940,1250,1,0.03515625,87248.69482985882,63187.3840839999,58.83001707005076,1.1657225412720538,1.5802705188174353,87039.90818032017,487586.25,550773.6340839999,1.0,0.24324324324324326,0.2413793103448276,front
finetune2,4,3269,560,0,0.0546875,62417.8166843854,62045.01746251155,117.6434036595708,1.689528884236869,1.4064484368653103,62421.1692204947,535251.4375,597296.4549625115,1.0,0.590625,0.4673913043478261,stereo_right
finetune2,4,2090,1478,0,0.26171875,9172.71678258067,9153.133994311953,177.56997372466128,3.8374235286072635,7.529032710820568,9741.779335960387,41950.5234375,32797.38944318805,1.0,0.6201616033308635,0.5967200268666741,stereo_right
finetune2,3,2260,1728,0,0.22265625,1727.2361237602513,1715.44962479053,5.179710174418393,49.47626900043529,23.894625747585668,1727.5959445573524,15554.9619140625,13839.51228927197,1.0,0.7355236070521055,0.6263368720931147,stereo_left
finetune2,2,2588,94,0,0.0859375,31454.333050101406,30194.31172903089,114.13608860350185,10.284834979051372,8.894339313321293,31428.178917028355,53484.94140625,23290.62967721911,1.0,0.5576923076923077,0.4987627165246082,rear
finetune2,3,1855,1109,0,0.16796875,774.2102280646172,768.7491059985823,13.209771466552773,173.63024134151436,233.41326872284438,822.0517598056817,5920.201171875,5151.452065876418,1.0,0.8543549138332557,0.675865374596228,stereo_left
finetune2,4,1950,1270,0,0.1484375,689.3818142563183,681.9643394961386,1.4966087818943579,23.123343283375792,24.29673013321155,690.9891902939918,12946.474609375,12264.510269878861,1.0,0.8202664733073507,0.7311338409714254,stereo_right
finetune2,2,2628,147,0,0.07421875,33624.20983704771,33238.26422474806,101.51817571489374,9.217720096745216,9.021212558958348,33696.7433398613,73093.390625,39855.12640025194,1.0,0.5802936996684036,0.5216752387950037,rear
finetune2,1,2380,1930,0,0.078125,7460.403457966338,7325.417744897546,7.851469416927763,11.181639774761084,16.978988967148887,7462.483235723185,25736.73046875,18411.312723852454,1.0,0.5477560414269275,0.47316608447126074,front
finetune2,1,3422,662,0,0.015625,18435.459273797467,17074.1868493667,55.54521520312208,13.308684482102418,14.215204395428506,18253.677300698473,157377.703125,140303.5162756333,1.0,0.19480519480519481,0.08305647840531562,front
finetune2,1,1760,793,0,0.09375,556.4119798617562,279.31718975915555,69.80774085149241,49.33041675911111,62.008124909739834,1638.317482667496,6392.94091796875,6113.623728209594,1.0,0.6589868700250967,0.5143905719706755,front
finetune2,2,2608,109,0,0.078125,45331.97074263454,43625.35584419185,113.19040960262362,11.067120122986305,8.529708540855083,45355.450839878504,75440.765625,31815.40978080815,1.0,0.5953425582180223,0.5037756202804746,rear
finetune2,4,2145,1555,0,0.1640625,3530.5729618790842,3529.4365407615987,172.99308288968533,22.340167925638127,13.20255259537553,4358.883481860128,27629.494140625,24100.0575998634,1.0,0.6607198423400062,0.6230006021100029,stereo_right
finetune2,3,2295,1777,0,0.19921875,804.628379973036,803.301953694111,4.020631726563263,14.93704437682741,166.1179379525799,811.9547741461315,8380.8310546875,7577.529100993389,1.0,0.8540343485445333,0.7521249793111058,stereo_left
finetune2,1,1655,1157,0,0.1953125,7491.760846684588,7491.434356852475,3.415948042495041,3.0417662396827367,2.1981751581563067,7492.392128069684,39944.2890625,32452.854705647525,1.0,0.6397218600608431,0.6229615133724723,front
finetune2,3,1945,1261,0,0.15625,1447.2352463305278,1440.3486746156523,174.35576068233996,34.54458951036466,21.001726977240534,3057.429671512466,15366.23046875,13925.881794134348,1.0,0.7799756648705023,0.6441435106673395,stereo_left
finetune2,2,1985,1320,0,0.0,375544.50851008546,361912.2234319749,77.52238608181851,0.629405920397929,0.21617345633539056,375801.8655520745,420656.96875,782569.1921819749,1.0,0.3333333333333333,0.46153846153846156,rear
finetune2,3,1655,1186,0,0.21484375,5027.701121700622,5027.61467535247,3.4086652166775426,8.741809014249977,4.273073287550056,5028.429606265333,36613.46875,31585.85407464753,1.0,0.7057731822098495,0.6780764071737294,stereo_left
finetune2,2,3008,399,0,0.02734375,105073.85073307787,104432.03934423215,172.44786367595447,3.602063883316687,3.52214859716973,104800.76794564746,261440.953125,157008.91378076785,1.0,0.5691056910569106,0.4588235294117647,rear
finetune2,2,3008,398,1,0.03515625,749007.4459015483,692757.8940562616,146.38368075006343,2.59309298240924,2.735884840113206,749389.235096062,1269966.625,577208.7309437384,1.0,0.0,0.0,rear
finetune2,4,2050,1423,0,0.15234375,2047.1684465604046,2046.3100129513405,2.0945927001961735,7.387204272052615,18.761824333870013,2048.563190351915,22034.5390625,19988.22904954866,1.0,0.8011729591035242,0.7443956463624213,stereo_right
finetune2,2,3324,602,0,0.03125,93069.48710172137,74878.42570275313,17.089244397854383,3.6011202054696434,4.0111569063261125,93013.05643742015,233216.71875,158338.29304724687,1.0,0.4444444444444444,0.47904191616766467,rear
finetune2,1,1835,1076,0,0.171875,2166.731732409183,2145.2257631842112,1.445512152165191,13.74195152093822,4.527478822333412,2169.6039156313136,15713.0947265625,13567.868963378289,1.0,0.7372408293460925,0.6745442268737339,front
finetune2,3,1670,1405,0,0.2890625,5519.123703789615,5517.820408354004,1.0797543777181413,2.863040299113159,2.4543087834566397,5518.444929460942,37606.828125,32089.007716645996,1.0,0.7231956161222871,0.6842780063037556,stereo_left
finetune2,1,1695,1769,0,0.109375,332.2460757915379,281.44697459789313,162.13226640222558,7.443789330850369,2.301523725812403,2604.819834184387,18541.919921875,18823.366896472893,1.0,0.8805346700083542,0.7271403139666612,front
finetune2,2,3144,470,0,0.0625,63037.46517326754,60820.244830263924,157.07506861482958,2.9093301905849756,2.2380153949568915,62791.41486241541,240792.5,179972.25516973608,1.0,0.6404494382022472,0.3739130434782609,rear
finetune2,2,1975,1303,0,0.01953125,424016.2800302595,363549.9537814434,172.40191451388853,0.9589043221669354,0.8595606404546456,423957.3900612052,1015264.75,651714.7962185566,1.0,0.0,0.0,rear
finetune2,1,1730,422,0,0.2578125,855.0809017765935,853.8736471328612,0.8619496876544785,2.958108611026807,3.1478707491936975,856.2401475162887,13975.3271484375,13121.453501304639,1.0,0.8615384615384616,0.8226408226408226,front
finetune2,1,2055,1425,0,0.20703125,3329.053175485614,3328.5480259572396,1.4152534889429618,3.5468538428026672,2.625956563160384,3330.632653174599,25910.673828125,22582.12580216776,1.0,0.7669172932330827,0.7148159604082895,front
finetune2,3,1810,1030,0,0.140625,328.8384050938578,299.474657181403,178.68071573364838,25.558546126505508,12.334235668411795,2711.324553327474,15324.7216796875,15025.247022506097,1.0,0.8252263147598129,0.7520625915419842,stereo_left
finetune2,4,2150,1563,0,0.17578125,2179.018588017569,2172.64564298635,10.758065273347038,43.41239285083968,28.308769821092042,2187.6825244629413,21554.259765625,19381.61412263865,1.0,0.6909871244635193,0.6009642824957193,stereo_right
finetune2,3,2385,1941,0,0.23828125,3514.4347552515037,3495.5681267346263,9.721547382971787,10.976646963849902,11.335675205501705,3517.7327964411907,22591.798828125,19096.230701390374,1.0,0.733986733986734,0.7012674897119342,stereo_left
finetune2,1,1780,979,0,0.08984375,114.55659253520594,59.21113203380992,26.004152972564672,12.577601047564698,49.12817434469385,558.1154399600606,8528.029296875,8468.81816484119,1.0,0.5769944855488126,0.5172618569938208,front
finetune2,3,1995,1341,0,0.19921875,3420.2286691434933,3419.391393035792,3.395161151921579,6.6557501404384665,12.895922567842026,3419.350014273857,21603.26171875,18183.870325714208,1.0,0.6820033955857385,0.6410841876359118,stereo_left
finetune2,1,2732,210,0,0.0,312627.98010837944,224499.75685618352,20.3942012862336,0.1647538926651665,0.30013429797809926,312585.4304988931,315492.6875,539992.4443561835,1.0,0.23529411764705882,0.3333333333333333,front
finetune2,3,1680,1545,0,0.13671875,3132.2059162180367,3131.102882834446,4.259561785454274,2.913345797441102,5.0852851124555665,3132.4664645870835,29696.607421875,26565.504539040554,1.0,0.7589285714285714,0.7247344047943339,stereo_left
finetune2,2,2653,160,0,0.109375,55578.46433665123,53444.46837469512,137.56531615110572,6.741991484177934,4.8127505103957535,55068.35230288991,89719.8046875,36275.33631280488,1.0,0.4804733727810651,0.46228868660598177,rear
finetune2,2,2653,161,1,0.03515625,332051.91828521003,244929.46936575128,173.34392827933675,1.480003687167865,0.8234628126358045,332015.430049553,449363.125,204433.65563424872,1.0,0.1875,0.25225225225225223,rear
finetune2,4,2080,1465,0,0.16015625,6187.987283151617,6173.4283396381725,2.2092172323589154,12.760570475965848,7.424241707600932,6184.1569779395,35709.15625,29535.727910361828,1.0,0.6918918918918919,0.6615641770036069,stereo_right
finetune2,2,2712,195,0,0.06640625,1257.8622171719223,1155.136958184794,21.602755052275594,18.65915900920088,25.133984687339872,1312.8647224940376,18938.2421875,20093.379145684794,1.0,0.45478473397255126,0.4242125984251969,rear
finetune2,3,2847,281,0,0.0859375,107711.11001319601,107343.04472427082,15.196056177453277,1.614943688796506,1.9289057447597082,107738.7399373022,808604.6875,701261.6427757292,1.0,0.5780346820809249,0.36538461538461536,stereo_left
finetune2,3,1835,1078,0,0.22265625,2127.564218154385,2099.3494240592117,1.3607937181355816,51.6976979209721,21.83815524011668,2130.059025916656,14800.2177734375,12700.868349378288,1.0,0.7260707371204609,0.614396907417772,stereo_left
finetune2,1,1880,1147,0,0.19921875,3619.0887819362815,3612.3419555756773,1.9564195369291448,8.319999818042499,11.319474682069039,3612.6389837319552,15593.8681640625,11981.526208486823,1.0,0.5508474576271186,0.4922587089524285,front
finetune2,2,2827,260,0,0.1640625,21439.997222905626,21389.97854588079,158.1526379832522,4.263682321487663,4.090987371821968,21007.688110492305,110853.796875,89463.81832911921,1.0,0.715,0.5163636363636364,rear
finetune2,1,2918,312,0,0.0234375,493795.42054475786,421971.93616504804,150.5966141166114,0.22879851036524662,0.587744530849132,493529.26698721654,1004262.25,582290.313834952,1.0,0.0,0.0,front
finetune2,3,2938,348,0,0.0546875,38886.050600034694,38342.67573886865,20.088052833402397,2.2344554473624276,2.2805654799510005,38851.61476483639,518717.25,557059.9257388687,1.0,0.6881720430107527,0.46218487394957986,stereo_left
finetune2,2,2020,1385,0,0.03125,174754.56316226427,144622.1663895126,122.8238692001722,0.18851011212915803,0.37980630768423035,174595.42738872653,955650.875,811028.7086104874,1.0,0.3333333333333333,0.1111111111111111,rear
finetune2,4,2115,1515,0,0.14453125,5164.799927606865,5164.054686584343,3.671518235857734,9.191195569254925,7.228288678724631,5168.502268632862,39029.0703125,33865.01562591566,1.0,0.7539267015706806,0.7022981732469064,stereo_right
finetune2,2,2668,171,0,0.09375,90584.68665353894,90528.08147695048,149.15390366065964,2.209857552708244,1.749474140750405,90006.38202910316,136786.671875,46258.59039804952,1.0,0.31869918699186994,0.2857142857142857,rear
finetune2,2,2668,172,1,0.03125,423683.80700009526,391230.19754925667,127.3579539707003,0.9959108022593578,0.9366240195983763,423694.36797118036,760854.375,369624.17745074333,1.0,0.65625,0.36363636363636365,rear
finetune2,4,2095,1484,0,0.15625,5508.46183148076,5490.341567425625,3.0778800157488644,7.684979064282161,6.096416810778591,5505.512217416133,38791.2578125,33300.916245074375,1.0,0.7747240369452579,0.6878309796999117,stereo_right
finetune2,1,2837,268,0,0.05078125,253086.42650342584,192633.32426227513,150.65879801994606,1.310544622285644,1.0253476252582816,253374.9474775119,726705.125,534071.8007377249,1.0,0.5925925925925926,0.5,front
